year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nizamabad,Nandipet,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Bheemgal,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Morthad,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Yergatla,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Kammarpally,Sugarcane (Planted),4.8,16
2018-2019,Kharif,Nizamabad,Balkonda,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Mupkal,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Mendora,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Vailpoor,Sugarcane (Planted),0,0
2018-2019,Kharif,Nizamabad,Bodhan,Sugarcane (Planted),294.8,106
2018-2019,Kharif,Nizamabad,Yedapally,Sugarcane (Planted),30.6,13.2
2018-2019,Kharif,Nizamabad,Renjal,Sugarcane (Planted),44.4,0
2018-2019,Kharif,Nizamabad,Navipet,Sugarcane (Planted),16,30.8
2018-2019,Kharif,Nizamabad,Kotagiri,Sugarcane (Planted),11,0
2018-2019,Kharif,Nizamabad,Rudrur,Sugarcane (Planted),1,0
2018-2019,Kharif,Nizamabad,Varni,Sugarcane (Planted),9,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Sugarcane (Ratoon),0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Sugarcane (Ratoon),0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Sugarcane (Ratoon),1,0
2018-2019,Kharif,Nizamabad,Mugpal,Sugarcane (Ratoon),8,0
2018-2019,Kharif,Nizamabad,Dichpally,Sugarcane (Ratoon),0,1.2
2018-2019,Kharif,Nizamabad,Indalwai,Sugarcane (Ratoon),7,0
2018-2019,Kharif,Nizamabad,Jakranpally,Sugarcane (Ratoon),0,0
2018-2019,Kharif,Nizamabad,Dharpally,Sugarcane (Ratoon),4,0
2018-2019,Kharif,Nizamabad,Sirikonda,Sugarcane (Ratoon),0,0
2018-2019,Kharif,Nizamabad,Armoor,Sugarcane (Ratoon),0,0
2018-2019,Kharif,Nizamabad,Makloor,Sugarcane (Ratoon),2.6,0
2018-2019,Kharif,Nizamabad,Nandipet,Sugarcane (Ratoon),0.2,0
2018-2019,Kharif,Nizamabad,Bheemgal,Sugarcane (Ratoon),0.8,0
2018-2019,Kharif,Nizamabad,Morthad,Sugarcane (Ratoon),0.4,0
2018-2019,Kharif,Nizamabad,Yergatla,Sugarcane (Ratoon),0,0
2018-2019,Kharif,Nizamabad,Kammarpally,Sugarcane (Ratoon),5,0
2018-2019,Kharif,Nizamabad,Balkonda,Sugarcane (Ratoon),0,0
2018-2019,Kharif,Nizamabad,Mupkal,Sugarcane (Ratoon),0,0
2018-2019,Kharif,Nizamabad,Mendora,Sugarcane (Ratoon),0,0
2018-2019,Kharif,Nizamabad,Vailpoor,Sugarcane (Ratoon),0,0
2018-2019,Kharif,Nizamabad,Bodhan,Sugarcane (Ratoon),244.8,132.8
2018-2019,Kharif,Nizamabad,Yedapally,Sugarcane (Ratoon),20,18.8
2018-2019,Kharif,Nizamabad,Renjal,Sugarcane (Ratoon),15.4,8
2018-2019,Kharif,Nizamabad,Navipet,Sugarcane (Ratoon),19.6,0
2018-2019,Kharif,Nizamabad,Kotagiri,Sugarcane (Ratoon),7.6,0
2018-2019,Kharif,Nizamabad,Rudrur,Sugarcane (Ratoon),0.2,7.2
2018-2019,Kharif,Nizamabad,Varni,Sugarcane (Ratoon),5.6,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Onion,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Onion,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Onion,0.4,0.8
2018-2019,Kharif,Nizamabad,Mugpal,Onion,0,0
2018-2019,Kharif,Nizamabad,Dichpally,Onion,0,0
2018-2019,Kharif,Nizamabad,Indalwai,Onion,0,0
2018-2019,Kharif,Nizamabad,Jakranpally,Onion,0.2,0
2018-2019,Kharif,Nizamabad,Dharpally,Onion,0,0
2018-2019,Kharif,Nizamabad,Sirikonda,Onion,0,0
2018-2019,Kharif,Nizamabad,Armoor,Onion,9.4,0
2018-2019,Kharif,Nizamabad,Makloor,Onion,0,0
2018-2019,Kharif,Nizamabad,Nandipet,Onion,0,0
2018-2019,Kharif,Nizamabad,Bheemgal,Onion,0,0
2018-2019,Kharif,Nizamabad,Morthad,Onion,2,0
2018-2019,Kharif,Nizamabad,Yergatla,Onion,0,0
2018-2019,Kharif,Nizamabad,Kammarpally,Onion,1.6,0
2018-2019,Kharif,Nizamabad,Balkonda,Onion,0,0
2018-2019,Kharif,Nizamabad,Mupkal,Onion,0,0
2018-2019,Kharif,Nizamabad,Mendora,Onion,0,0
2018-2019,Kharif,Nizamabad,Vailpoor,Onion,0.2,0
2018-2019,Kharif,Nizamabad,Bodhan,Onion,11.4,0
2018-2019,Kharif,Nizamabad,Yedapally,Onion,0,0
2018-2019,Kharif,Nizamabad,Renjal,Onion,0.4,2.4
2018-2019,Kharif,Nizamabad,Navipet,Onion,0,0
2018-2019,Kharif,Nizamabad,Kotagiri,Onion,0.6,0
2018-2019,Kharif,Nizamabad,Rudrur,Onion,0,0
2018-2019,Kharif,Nizamabad,Varni,Onion,0,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Turmeric,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Turmeric,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Turmeric,4,0
2018-2019,Kharif,Nizamabad,Mugpal,Turmeric,31,11.6
2018-2019,Kharif,Nizamabad,Dichpally,Turmeric,72,8.8
2018-2019,Kharif,Nizamabad,Indalwai,Turmeric,241,52
2018-2019,Kharif,Nizamabad,Jakranpally,Turmeric,1622,1723.2
2018-2019,Kharif,Nizamabad,Dharpally,Turmeric,113,184
2018-2019,Kharif,Nizamabad,Sirikonda,Turmeric,163,153.2
2018-2019,Kharif,Nizamabad,Armoor,Turmeric,1781,2244
2018-2019,Kharif,Nizamabad,Makloor,Turmeric,46,0
2018-2019,Kharif,Nizamabad,Nandipet,Turmeric,1198,1285.2
2018-2019,Kharif,Nizamabad,Bheemgal,Turmeric,173,170
2018-2019,Kharif,Nizamabad,Morthad,Turmeric,1479,1633.6
2018-2019,Kharif,Nizamabad,Yergatla,Turmeric,950,1132.8
2018-2019,Kharif,Nizamabad,Kammarpally,Turmeric,1693,1706.4
2018-2019,Kharif,Nizamabad,Balkonda,Turmeric,732,785.6
2018-2019,Kharif,Nizamabad,Mupkal,Turmeric,660,633.6
2018-2019,Kharif,Nizamabad,Mendora,Turmeric,944,1144.4
2018-2019,Kharif,Nizamabad,Vailpoor,Turmeric,1287,1467.2
2018-2019,Kharif,Nizamabad,Bodhan,Turmeric,7,17.6
2018-2019,Kharif,Nizamabad,Yedapally,Turmeric,0,0
2018-2019,Kharif,Nizamabad,Renjal,Turmeric,0,0
2018-2019,Kharif,Nizamabad,Navipet,Turmeric,3,0
2018-2019,Kharif,Nizamabad,Kotagiri,Turmeric,22,6.4
2018-2019,Kharif,Nizamabad,Rudrur,Turmeric,0,1.2
2018-2019,Kharif,Nizamabad,Varni,Turmeric,1,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Others,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Others,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Others,120,28.8
2018-2019,Kharif,Nizamabad,Mugpal,Others,26.4,32.8
2018-2019,Kharif,Nizamabad,Dichpally,Others,312.6,281.2
2018-2019,Kharif,Nizamabad,Indalwai,Others,40.8,86.8
2018-2019,Kharif,Nizamabad,Jakranpally,Others,134.2,94
2018-2019,Kharif,Nizamabad,Dharpally,Others,88,149.2
2018-2019,Kharif,Nizamabad,Sirikonda,Others,46.8,52.4
2018-2019,Kharif,Nizamabad,Armoor,Others,313,430
2018-2019,Kharif,Nizamabad,Makloor,Others,146,0
2018-2019,Kharif,Nizamabad,Nandipet,Others,96,44.8
2018-2019,Kharif,Nizamabad,Bheemgal,Others,186,234.8
2018-2019,Kharif,Nizamabad,Morthad,Others,115,115.6
2018-2019,Kharif,Nizamabad,Yergatla,Others,74,47.2
2018-2019,Kharif,Nizamabad,Kammarpally,Others,101,132.8
2018-2019,Kharif,Nizamabad,Balkonda,Others,39.8,39.2
2018-2019,Kharif,Nizamabad,Mupkal,Others,16.2,19.6
2018-2019,Kharif,Nizamabad,Mendora,Others,22.2,43.2
2018-2019,Kharif,Nizamabad,Vailpoor,Others,108.8,113.6
2018-2019,Kharif,Nizamabad,Bodhan,Others,314,181.6
2018-2019,Kharif,Nizamabad,Yedapally,Others,39.8,63.2
2018-2019,Kharif,Nizamabad,Renjal,Others,43,64.8
2018-2019,Kharif,Nizamabad,Navipet,Others,83.4,83.2
2018-2019,Kharif,Nizamabad,Kotagiri,Others,175.4,180
2018-2019,Kharif,Nizamabad,Rudrur,Others,26.2,67.6
2018-2019,Kharif,Nizamabad,Varni,Others,49,84.4
2018-2019,Kharif,Nizamabad,Nizamabad North,Total,246,105.6
2018-2019,Kharif,Nizamabad,Nizamabad South,Total,157,269.2
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Total,3003,3671.6
2018-2019,Kharif,Nizamabad,Mugpal,Total,3578.8,3357.2
2018-2019,Kharif,Nizamabad,Dichpally,Total,7154,4411.2
2018-2019,Kharif,Nizamabad,Indalwai,Total,3123.8,3845.2
2018-2019,Kharif,Nizamabad,Jakranpally,Total,8308.6,7066.8
2018-2019,Kharif,Nizamabad,Dharpally,Total,6223.4,5950.8
2018-2019,Kharif,Nizamabad,Sirikonda,Total,7798.2,7462.4
2018-2019,Kharif,Nizamabad,Armoor,Total,11785.8,11548
2018-2019,Kharif,Nizamabad,Makloor,Total,6327.6,6165.2
2018-2019,Kharif,Nizamabad,Nandipet,Total,11838.4,12422.4
2018-2019,Kharif,Nizamabad,Bheemgal,Total,8668.8,8212.8
2018-2019,Kharif,Nizamabad,Morthad,Total,6429.4,6862.8
2018-2019,Kharif,Nizamabad,Yergatla,Total,5156.6,4995.6
2018-2019,Kharif,Nizamabad,Kammarpally,Total,9121.2,8312.4
2018-2019,Kharif,Nizamabad,Balkonda,Total,3566,3707.6
2018-2019,Kharif,Nizamabad,Mupkal,Total,3219.6,3214.4
2018-2019,Kharif,Nizamabad,Mendora,Total,4509.4,4366.8
2018-2019,Kharif,Nizamabad,Vailpoor,Total,9460.8,8230
2018-2019,Kharif,Nizamabad,Bodhan,Total,18771.2,20741.2
2018-2019,Kharif,Nizamabad,Yedapally,Total,3731.2,4100.8
2018-2019,Kharif,Nizamabad,Renjal,Total,5636.4,7008.8
2018-2019,Kharif,Nizamabad,Navipet,Total,5391.8,7052.4
2018-2019,Kharif,Nizamabad,Kotagiri,Total,9676,11466.4
2018-2019,Kharif,Nizamabad,Rudrur,Total,2354,2874
2018-2019,Kharif,Nizamabad,Varni,Total,7626.6,8326
